transactio_id,player_id,transaction_time,transaction_type,transaction_amount,payment_method,amount
3610,48,2024-11-29 11:29:16,"""deposit""",445.76,credit_card,
3611,306,2024-06-08 21:47:14,"""deposit""",287.4,credit_card,
3612,993,2024-07-28 15:23:45,"""deposit""",826.39,credit_card,
3613,43,2025-04-03 02:08:07,"""deposit""",271.96,paypal,
3614,460,2025-01-26 01:05:46,"""withdrawal""",354.62,crypto,
3615,864,2025-01-06 18:33:47,"""bonus""",438.5,crypto,
3616,322,2024-07-06 21:49:50,"""withdrawal""",871.23,paypal,
3617,686,2024-10-20 20:56:18,"""withdrawal""",169.07,crypto,
3618,905,2024-06-18 18:18:58,"""deposit""",220.44,credit_card,
3619,702,2024-12-25 05:35:54,"""deposit""",47.18,paypal,
3620,746,2024-06-22 19:18:36,"""deposit""",682.07,credit_card,
3621,271,2025-03-04 14:56:40,"""withdrawal""",739.1,crypto,
3622,513,2024-12-22 16:45:50,"""deposit""",986.83,paypal,
3623,42,2024-07-20 17:15:41,"""bonus""",99.15,credit_card,
3624,586,2025-03-24 23:41:09,"""bonus""",560.83,credit_card,
3625,329,2024-04-25 01:40:24,"""deposit""",348.6,crypto,
3626,590,2024-05-02 19:25:54,"""deposit""",198.19,paypal,
3627,611,2025-03-01 04:23:19,"""deposit""",609.14,crypto,
3628,873,2024-07-19 03:48:23,"""withdrawal""",787.27,credit_card,
3629,823,2024-12-11 01:07:22,"""deposit""",791.28,bank_transfer,
3630,890,2024-11-22 01:52:39,"""refund""",738.61,bank_transfer,
3631,8,2024-06-27 10:23:10,"""deposit""",430.23,bank_transfer,
3632,189,2024-05-05 07:26:56,"""bonus""",826.99,credit_card,
3633,696,2024-10-30 20:54:17,"""withdrawal""",810.29,credit_card,
3634,345,2024-11-18 17:46:41,"""bonus""",701.75,paypal,
3635,805,2024-11-16 02:21:20,"""deposit""",303.11,bank_transfer,
3636,430,2025-03-04 15:57:00,"""deposit""",224.08,credit_card,
3637,812,2024-12-17 13:02:29,"""deposit""",184.42,bank_transfer,
3638,932,2024-08-26 00:24:08,"""deposit""",751.72,credit_card,
3639,618,2025-01-24 10:08:54,"""bonus""",654.62,paypal,
3640,767,2024-06-28 17:52:49,"""deposit""",320.46,paypal,
3641,683,2024-10-22 21:38:09,"""withdrawal""",207.78,crypto,
3642,562,2025-01-07 10:53:54,"""withdrawal""",741.08,paypal,
3643,335,2024-06-09 12:31:57,"""deposit""",41.06,crypto,
3644,584,2025-02-18 07:50:47,"""deposit""",535.46,paypal,
3645,520,2024-06-05 07:51:40,"""refund""",26.27,credit_card,
3646,400,2024-11-06 20:38:42,"""bonus""",724.6,credit_card,
3647,788,2024-04-12 15:54:06,"""withdrawal""",926.45,bank_transfer,
3648,25,2025-03-15 19:18:15,"""bonus""",122.17,bank_transfer,
3649,755,2024-07-03 08:27:57,"""deposit""",459.36,credit_card,
3650,71,2024-12-10 11:18:51,"""deposit""",906.29,credit_card,
3651,838,2024-07-09 10:58:08,"""bonus""",381.24,credit_card,
3652,880,2024-12-09 23:02:13,"""deposit""",841.56,credit_card,
3653,530,2025-03-10 05:21:03,"""bonus""",390.6,bank_transfer,
3654,327,2024-04-30 13:29:27,"""bonus""",411.75,paypal,
3655,971,2025-03-02 23:19:09,"""refund""",852.06,crypto,
3656,873,2024-07-03 07:51:09,"""bonus""",595.6,credit_card,
3657,688,2025-01-07 23:00:07,"""bonus""",185.1,paypal,
3658,202,2024-09-21 11:00:27,"""bonus""",646.67,paypal,
3659,194,2024-07-30 03:26:41,"""deposit""",218.9,paypal,
3660,748,2024-11-09 23:15:55,"""withdrawal""",333.97,paypal,
3661,669,2025-02-14 09:55:04,"""withdrawal""",702.88,bank_transfer,
3662,868,2024-08-28 16:00:07,"""deposit""",515.65,paypal,
3663,93,2024-11-08 11:47:48,"""bonus""",277.28,paypal,
3664,661,2024-09-07 19:00:01,"""withdrawal""",769.34,bank_transfer,
3665,553,2024-11-24 16:10:42,"""bonus""",910.93,crypto,
3666,776,2025-02-13 02:37:49,"""deposit""",597.85,paypal,
3667,316,2025-01-08 06:16:39,"""deposit""",340.62,credit_card,
3668,282,2024-06-11 16:08:02,"""deposit""",316.27,credit_card,
3669,333,2024-04-18 20:44:55,"""deposit""",753.3,credit_card,
3670,821,2024-07-19 05:43:29,"""deposit""",442.71,bank_transfer,
3671,727,2024-06-28 11:34:13,"""withdrawal""",960.19,crypto,
3672,386,2025-03-27 17:12:05,"""withdrawal""",362.78,crypto,
3673,359,2024-08-08 15:32:57,"""deposit""",379.1,crypto,
3674,575,2024-09-25 17:58:35,"""bonus""",428.42,credit_card,
3675,597,2024-10-21 02:19:51,"""deposit""",106.71,crypto,
3676,269,2024-05-31 00:32:03,"""deposit""",130.32,crypto,
3677,70,2025-02-25 05:32:22,"""withdrawal""",279.6,credit_card,
3678,761,2024-06-20 17:31:49,"""deposit""",853.09,credit_card,
3679,482,2024-04-28 03:17:28,"""bonus""",943.05,bank_transfer,
3680,85,2024-06-02 11:41:04,"""bonus""",417.06,bank_transfer,
3681,499,2025-02-15 23:45:33,"""deposit""",756.52,crypto,
3682,516,2024-09-13 16:27:07,"""deposit""",624.7,paypal,
3683,425,2024-07-06 15:04:50,"""deposit""",475.83,crypto,
3684,449,2024-10-19 15:35:11,"""withdrawal""",819.02,credit_card,
3685,36,2024-07-26 16:08:48,"""bonus""",278.66,paypal,
3686,461,2024-04-18 22:47:59,"""bonus""",398.64,bank_transfer,
3687,536,2024-10-25 11:28:10,"""refund""",503.53,crypto,
3688,710,2024-05-08 05:50:58,"""refund""",370.72,paypal,
3689,13,2024-12-31 16:31:39,"""withdrawal""",510.43,credit_card,
3690,864,2025-02-03 07:45:35,"""deposit""",112.04,crypto,
3691,2,2024-05-26 03:41:34,"""deposit""",24.48,crypto,
3692,708,2025-02-04 06:27:30,"""deposit""",608.87,paypal,
3693,76,2025-03-29 07:52:47,"""deposit""",915.33,paypal,
3694,119,2024-07-28 15:27:05,"""deposit""",165.7,crypto,
3695,957,2025-01-07 18:44:50,"""deposit""",815.61,bank_transfer,
3696,382,2024-12-11 15:50:48,"""bonus""",324.27,crypto,
3697,637,2025-03-17 18:26:25,"""withdrawal""",834.34,credit_card,
3698,4,2024-05-31 18:32:10,"""deposit""",231.68,bank_transfer,
3699,656,2025-03-28 05:27:11,"""deposit""",261.63,paypal,
3700,203,2024-07-03 06:00:05,"""bonus""",366.03,crypto,
3701,286,2024-08-30 10:03:25,"""withdrawal""",268.67,credit_card,
3702,12,2025-03-29 23:01:11,"""bonus""",426.31,paypal,
3703,114,2025-02-12 18:36:02,"""deposit""",975.86,paypal,
3704,85,2024-11-15 06:52:10,"""deposit""",819.99,paypal,
3705,289,2025-03-24 21:08:41,"""deposit""",762.54,paypal,
3706,3,2025-04-06 13:05:07,"""deposit""",943.8,credit_card,
3707,569,2024-07-23 18:13:59,"""refund""",842.73,crypto,
3708,19,2024-12-20 06:24:18,"""withdrawal""",118.94,credit_card,
3709,90,2024-09-17 04:19:58,"""withdrawal""",322.37,credit_card,
3710,506,2024-07-15 08:13:02,"""withdrawal""",244.8,paypal,
3711,813,2024-04-28 23:04:31,"""deposit""",332.41,bank_transfer,
3712,983,2025-03-21 13:01:21,"""withdrawal""",428.63,paypal,
3713,732,2024-09-19 07:58:30,"""withdrawal""",572.82,paypal,
3714,897,2024-05-01 00:15:32,"""refund""",688.68,bank_transfer,
3715,376,2024-10-21 13:08:31,"""refund""",296.22,crypto,
3716,790,2025-03-18 01:38:50,"""withdrawal""",244.62,credit_card,
3717,217,2024-05-22 23:13:26,"""bonus""",678.67,credit_card,
3718,974,2024-10-07 04:01:39,"""bonus""",170.86,paypal,
3719,356,2025-03-23 05:59:55,"""deposit""",864.12,crypto,
3720,794,2024-08-07 09:10:31,"""deposit""",840.67,crypto,
3721,843,2024-11-13 21:04:27,"""deposit""",461.77,bank_transfer,
3722,723,2024-05-06 04:17:57,"""deposit""",65.31,crypto,
3723,79,2025-02-23 22:22:56,"""deposit""",566.24,credit_card,
3724,808,2024-06-20 02:27:59,"""deposit""",219.41,paypal,
3725,929,2025-02-14 15:00:56,"""withdrawal""",15.32,bank_transfer,
3726,658,2024-06-12 14:12:31,"""deposit""",43.59,paypal,
3727,82,2024-12-02 14:13:24,"""deposit""",86.47,credit_card,
3728,690,2024-05-19 14:00:22,"""deposit""",785.6,paypal,
3729,927,2024-12-15 21:19:47,"""refund""",433.72,crypto,
3730,763,2025-03-31 00:42:35,"""refund""",97.08,paypal,
3731,191,2024-11-10 17:34:29,"""bonus""",713.13,paypal,
3732,494,2025-02-21 14:05:45,"""withdrawal""",433.63,paypal,
3733,385,2024-06-03 03:36:03,"""bonus""",722.54,credit_card,
3734,158,2024-11-18 04:37:17,"""bonus""",457.64,crypto,
3735,328,2024-09-07 01:29:29,"""deposit""",693.48,crypto,
3736,128,2024-05-23 05:26:05,"""withdrawal""",428.65,crypto,
3737,558,2024-12-03 03:05:35,"""deposit""",140.28,credit_card,
3738,221,2025-03-11 16:30:07,"""deposit""",7.37,bank_transfer,
3739,895,2024-12-11 07:17:23,"""bonus""",161.12,credit_card,
3740,357,2024-11-30 02:50:11,"""refund""",970.56,paypal,
3741,513,2025-03-22 14:34:23,"""refund""",146.75,crypto,
3742,888,2024-06-29 12:31:11,"""deposit""",49.42,credit_card,
3743,67,2024-05-19 04:49:22,"""withdrawal""",425.66,paypal,
3744,238,2025-04-04 21:53:25,"""deposit""",479.55,bank_transfer,
3745,40,2024-04-19 19:38:00,"""bonus""",404.33,bank_transfer,
3746,538,2025-03-09 09:59:25,"""refund""",340.59,crypto,
3747,736,2024-11-28 05:38:43,"""refund""",485.78,crypto,
3748,618,2025-03-12 01:48:24,"""deposit""",788.48,credit_card,
3749,247,2024-08-03 12:46:05,"""deposit""",119.18,bank_transfer,
3750,849,2024-07-05 14:28:04,"""bonus""",563.46,credit_card,
3751,29,2024-07-25 06:51:00,"""refund""",193.14,crypto,
3752,823,2025-02-12 09:36:42,"""withdrawal""",614.0,credit_card,
3753,523,2024-11-04 07:34:53,"""deposit""",55.38,credit_card,
3754,188,2024-11-10 06:30:25,"""deposit""",911.93,crypto,
3755,982,2024-07-11 12:05:03,"""deposit""",249.08,crypto,
3756,762,2025-03-31 22:52:46,"""bonus""",353.29,paypal,
3757,801,2024-12-22 08:47:14,"""deposit""",681.89,paypal,
3758,292,2024-08-15 03:05:28,"""bonus""",19.42,credit_card,
3759,8,2024-07-12 13:37:50,"""bonus""",957.98,crypto,
3760,440,2024-05-23 12:11:32,"""deposit""",766.47,credit_card,
3761,583,2024-09-16 16:19:19,"""withdrawal""",837.45,bank_transfer,
3762,510,2024-11-24 22:09:31,"""refund""",901.76,paypal,
3763,298,2025-01-13 23:29:23,"""withdrawal""",388.41,bank_transfer,
3764,123,2024-06-13 02:54:55,"""deposit""",224.6,paypal,
3765,923,2025-01-09 13:30:33,"""deposit""",86.67,paypal,
3766,443,2024-05-10 17:30:52,"""withdrawal""",78.54,crypto,
3767,511,2024-07-25 08:11:04,"""refund""",600.42,crypto,
3768,370,2024-10-01 23:34:10,"""bonus""",438.73,bank_transfer,
3769,529,2024-12-25 20:09:24,"""withdrawal""",375.01,paypal,
3770,94,2025-03-23 17:01:53,"""withdrawal""",217.06,bank_transfer,
3771,916,2024-04-23 08:08:47,"""deposit""",700.86,credit_card,
3772,310,2024-09-16 10:19:03,"""refund""",692.14,credit_card,
3773,7,2025-02-14 10:40:25,"""bonus""",348.36,paypal,
3774,704,2024-10-07 19:48:23,"""deposit""",783.4,credit_card,
3775,386,2024-04-14 22:05:20,"""deposit""",818.89,bank_transfer,
3776,76,2025-01-08 12:01:07,"""deposit""",633.27,credit_card,
3777,280,2024-12-20 23:17:44,"""withdrawal""",454.72,crypto,
3778,683,2024-08-11 23:14:52,"""refund""",742.57,bank_transfer,
3779,965,2024-12-25 09:10:22,"""deposit""",467.54,bank_transfer,
3780,182,2024-06-11 19:08:12,"""deposit""",844.92,paypal,
3781,59,2024-11-21 02:08:44,"""withdrawal""",489.24,bank_transfer,
3782,457,2024-09-24 15:47:26,"""bonus""",463.64,credit_card,
3783,634,2024-11-15 08:14:59,"""deposit""",488.17,paypal,
3784,387,2024-11-01 08:10:26,"""deposit""",425.78,credit_card,
3785,102,2024-05-18 21:30:04,"""withdrawal""",536.26,credit_card,
3786,579,2024-04-16 02:30:36,"""deposit""",389.7,bank_transfer,
3787,713,2025-01-22 13:35:31,"""refund""",542.39,bank_transfer,
3788,580,2024-11-12 15:24:50,"""bonus""",364.15,paypal,
3789,298,2024-08-06 06:16:41,"""deposit""",606.74,paypal,
3790,898,2024-09-19 14:20:30,"""withdrawal""",598.74,crypto,
3791,678,2025-02-11 02:17:21,"""deposit""",144.4,bank_transfer,
3792,988,2025-02-18 14:31:58,"""bonus""",423.62,paypal,
3793,75,2024-05-06 12:05:10,"""bonus""",100.54,crypto,
3794,772,2025-01-04 16:17:30,"""deposit""",70.67,credit_card,
3795,341,2024-05-10 09:40:36,"""bonus""",202.81,credit_card,
3796,882,2024-11-26 18:02:30,"""withdrawal""",827.56,bank_transfer,
3797,135,2024-05-06 10:21:42,"""deposit""",273.35,bank_transfer,
3798,235,2024-06-15 01:36:07,"""deposit""",216.05,bank_transfer,
3799,654,2025-02-10 20:16:30,"""deposit""",56.9,bank_transfer,
3800,422,2024-09-22 09:17:19,"""deposit""",181.99,paypal,
3801,82,2024-05-25 07:14:06,"""withdrawal""",750.31,paypal,
3802,972,2025-02-21 02:51:30,"""withdrawal""",661.01,bank_transfer,
3803,167,2024-04-30 17:48:35,"""withdrawal""",519.63,bank_transfer,
3804,112,2024-10-25 15:34:28,"""deposit""",607.11,credit_card,
3805,13,2024-09-24 21:57:28,"""deposit""",52.49,crypto,
3806,564,2025-02-16 17:09:59,"""bonus""",922.61,credit_card,
3807,238,2024-04-23 23:27:03,"""deposit""",665.41,credit_card,
3808,662,2024-11-01 07:36:18,"""deposit""",183.21,credit_card,
3809,624,2024-05-11 10:35:44,"""deposit""",749.29,bank_transfer,
3810,753,2024-06-05 16:32:58,"""deposit""",325.54,bank_transfer,
3811,809,2024-07-28 05:44:49,"""deposit""",131.75,crypto,
3812,251,2024-08-15 14:51:30,"""bonus""",239.58,credit_card,
3813,812,2024-12-02 01:29:48,"""deposit""",447.24,bank_transfer,
3814,136,2025-02-06 11:20:45,"""withdrawal""",868.37,bank_transfer,
3815,307,2024-09-26 05:45:15,"""deposit""",272.28,paypal,
3816,479,2025-04-03 11:13:22,"""deposit""",9.73,crypto,
3817,471,2025-01-15 13:22:00,"""withdrawal""",823.29,paypal,
3818,135,2024-05-04 12:44:27,"""deposit""",585.46,crypto,
3819,800,2024-08-22 13:32:59,"""withdrawal""",944.16,crypto,
3820,800,2025-01-08 17:45:10,"""withdrawal""",3.7,bank_transfer,
3821,211,2024-11-03 00:31:47,"""deposit""",865.01,bank_transfer,
3822,242,2024-06-14 05:47:59,"""deposit""",43.25,bank_transfer,
3823,617,2024-06-03 03:57:44,"""bonus""",919.73,paypal,
3824,135,2024-11-12 05:36:03,"""bonus""",552.57,bank_transfer,
3825,303,2024-12-29 13:53:44,"""deposit""",966.41,paypal,
3826,148,2024-07-28 23:22:49,"""bonus""",575.53,bank_transfer,
3827,600,2024-06-05 22:17:52,"""deposit""",367.54,paypal,
3828,906,2025-03-14 15:16:40,"""deposit""",631.77,bank_transfer,
3829,406,2024-06-09 23:40:40,"""bonus""",744.74,paypal,
3830,480,2024-08-27 00:05:38,"""deposit""",241.18,bank_transfer,
3831,744,2024-05-30 22:54:15,"""bonus""",435.78,paypal,
3832,509,2025-01-20 04:41:31,"""deposit""",525.77,paypal,
3833,725,2024-10-14 10:24:19,"""deposit""",564.1,crypto,
3834,74,2024-07-27 00:05:52,"""bonus""",233.46,bank_transfer,
3835,23,2025-03-20 05:24:49,"""deposit""",298.69,credit_card,
3836,547,2025-01-12 03:14:31,"""withdrawal""",722.26,paypal,
3837,901,2024-05-20 09:00:15,"""deposit""",666.57,crypto,
3838,277,2024-05-01 20:38:50,"""refund""",348.32,crypto,
3839,969,2024-12-18 07:51:22,"""deposit""",307.89,paypal,
3840,776,2024-09-26 17:27:55,"""deposit""",533.17,paypal,
3841,243,2024-11-13 20:41:40,"""deposit""",972.24,paypal,
3842,28,2024-08-31 05:23:17,"""deposit""",223.78,paypal,
3843,514,2024-10-14 21:27:41,"""deposit""",910.55,bank_transfer,
3844,953,2024-12-16 22:05:35,"""bonus""",757.09,bank_transfer,
3845,926,2025-01-23 01:17:33,"""bonus""",68.05,crypto,
3846,342,2024-12-17 14:33:24,"""bonus""",106.05,paypal,
3847,114,2024-08-12 12:31:38,"""refund""",885.37,crypto,
3848,786,2025-02-16 20:45:24,"""refund""",433.05,bank_transfer,
3849,508,2024-06-12 20:50:59,"""withdrawal""",658.79,credit_card,
3850,800,2024-11-09 20:10:41,"""withdrawal""",767.4,crypto,
3851,257,2024-04-25 13:58:57,"""deposit""",780.4,crypto,
3852,858,2024-09-13 09:46:06,"""deposit""",469.41,crypto,
3853,256,2024-11-30 12:59:01,"""deposit""",72.47,paypal,
3854,276,2024-09-11 06:13:10,"""bonus""",913.89,crypto,
3855,605,2024-06-27 15:48:04,"""bonus""",157.78,paypal,
3856,999,2024-06-08 14:46:09,"""deposit""",591.43,credit_card,
3857,41,2024-06-15 21:25:25,"""refund""",622.96,paypal,
3858,325,2024-06-18 03:20:23,"""refund""",742.13,paypal,
3859,984,2024-04-25 16:24:11,"""withdrawal""",372.61,crypto,
3860,989,2024-04-11 09:51:31,"""refund""",134.49,bank_transfer,
3861,873,2024-09-24 14:46:11,"""deposit""",105.88,paypal,
3862,224,2024-10-15 10:49:34,"""deposit""",675.33,bank_transfer,
3863,844,2024-12-11 14:19:06,"""deposit""",692.63,paypal,
3864,172,2025-02-02 13:48:35,"""bonus""",531.59,credit_card,
3865,585,2024-05-03 23:46:10,"""deposit""",283.2,bank_transfer,
3866,720,2024-06-22 20:16:41,"""withdrawal""",493.52,credit_card,
3867,484,2025-01-24 17:57:45,"""deposit""",949.85,crypto,
3868,47,2025-01-15 11:32:44,"""bonus""",127.18,crypto,
3869,527,2024-06-04 20:10:10,"""deposit""",262.34,crypto,
3870,303,2025-03-22 09:41:19,"""refund""",581.36,crypto,
3871,213,2025-01-06 11:02:28,"""withdrawal""",127.88,paypal,
3872,902,2025-02-03 17:12:48,"""withdrawal""",30.06,credit_card,
3873,349,2025-04-07 19:39:21,"""withdrawal""",71.85,credit_card,
3874,670,2024-05-29 13:42:18,"""deposit""",638.35,credit_card,
3875,633,2025-03-29 21:09:34,"""deposit""",614.99,paypal,
3876,932,2024-09-16 13:20:19,"""deposit""",531.74,crypto,
3877,686,2025-02-13 05:18:39,"""bonus""",91.94,credit_card,
3878,50,2024-10-06 19:37:33,"""bonus""",134.82,crypto,
3879,528,2024-04-09 16:26:03,"""deposit""",463.1,paypal,
3880,216,2024-04-24 08:39:18,"""bonus""",402.17,paypal,
3881,312,2024-07-21 08:24:31,"""deposit""",846.18,crypto,
3882,183,2024-12-11 09:21:05,"""deposit""",293.3,credit_card,
3883,368,2024-06-23 20:31:27,"""deposit""",829.0,crypto,
3884,33,2025-01-10 17:03:25,"""withdrawal""",228.66,bank_transfer,
3885,608,2024-08-29 10:54:56,"""refund""",833.99,bank_transfer,
3886,692,2024-04-12 02:33:06,"""withdrawal""",219.25,crypto,
3887,707,2024-09-17 01:11:44,"""refund""",997.02,bank_transfer,
3888,68,2025-02-27 00:15:55,"""bonus""",998.71,bank_transfer,
3889,448,2024-05-26 01:57:39,"""refund""",992.77,bank_transfer,
3890,432,2024-09-25 04:37:30,"""refund""",443.06,credit_card,
3891,966,2024-09-08 03:12:32,"""deposit""",902.03,credit_card,
3892,767,2024-05-21 12:43:59,"""refund""",254.38,crypto,
3893,241,2025-02-15 18:06:41,"""bonus""",271.59,paypal,
3894,488,2024-09-08 05:39:06,"""deposit""",958.06,crypto,
3895,615,2024-06-12 09:14:04,"""deposit""",397.79,paypal,
3896,343,2024-09-21 04:28:53,"""deposit""",990.3,credit_card,
3897,991,2024-10-14 08:55:30,"""deposit""",625.83,credit_card,
3898,660,2024-12-16 17:23:44,"""bonus""",120.14,credit_card,
3899,783,2024-04-24 13:39:11,"""deposit""",390.2,paypal,
3900,714,2024-07-26 21:47:20,"""deposit""",58.31,credit_card,
3901,819,2024-12-28 06:28:44,"""deposit""",812.02,bank_transfer,
3902,718,2024-04-24 20:11:31,"""deposit""",631.92,crypto,
3903,527,2024-05-31 20:20:09,"""deposit""",59.48,credit_card,
3904,89,2024-05-07 01:08:56,"""refund""",817.32,paypal,
3905,926,2024-09-07 09:24:41,"""deposit""",682.38,paypal,
3906,694,2025-03-22 13:37:08,"""withdrawal""",806.4,crypto,
3907,884,2025-01-25 02:33:31,"""deposit""",557.74,crypto,
3908,990,2024-09-19 18:14:54,"""deposit""",801.07,credit_card,
3909,777,2025-03-04 22:49:50,"""deposit""",850.03,credit_card,
3910,9,2024-09-09 06:22:00,"""deposit""",163.76,paypal,
3911,892,2024-12-15 04:26:53,"""deposit""",333.37,credit_card,
3912,612,2024-09-01 21:20:38,"""deposit""",153.65,paypal,
3913,734,2024-06-29 21:50:31,"""deposit""",392.88,credit_card,
3914,489,2024-07-08 07:16:09,"""deposit""",803.47,crypto,
3915,338,2024-06-30 11:58:15,"""withdrawal""",10.72,paypal,
3916,433,2025-04-04 03:24:21,"""deposit""",532.02,bank_transfer,
3917,235,2024-10-30 03:35:54,"""withdrawal""",746.96,credit_card,
3918,625,2024-05-19 17:31:27,"""bonus""",871.88,credit_card,
3919,902,2024-12-12 04:00:05,"""deposit""",27.86,crypto,
3920,501,2024-06-13 02:27:55,"""deposit""",273.65,credit_card,
3921,935,2024-05-01 07:49:42,"""withdrawal""",127.41,paypal,
3922,174,2024-07-05 09:19:12,"""bonus""",336.02,crypto,
3923,593,2024-09-15 10:15:39,"""bonus""",379.0,paypal,
3924,276,2024-07-09 07:42:08,"""withdrawal""",627.14,bank_transfer,
3925,273,2024-08-12 23:10:21,"""withdrawal""",501.03,paypal,
3926,7,2024-12-31 21:06:25,"""withdrawal""",671.61,paypal,
3927,321,2024-09-01 10:12:53,"""refund""",773.4,credit_card,
3928,116,2025-03-27 05:44:47,"""deposit""",734.95,paypal,
3929,993,2024-06-13 15:15:58,"""deposit""",75.92,crypto,
3930,455,2024-12-29 20:25:56,"""bonus""",836.61,credit_card,
3931,696,2025-01-26 23:52:15,"""refund""",881.48,paypal,
3932,173,2024-10-22 05:44:19,"""refund""",658.04,bank_transfer,
3933,93,2025-02-09 23:11:44,"""deposit""",601.37,bank_transfer,
3934,7,2024-08-11 21:09:57,"""bonus""",63.68,bank_transfer,
3935,347,2024-11-28 20:44:50,"""deposit""",969.8,bank_transfer,
3936,616,2024-11-10 12:55:34,"""deposit""",52.24,crypto,
3937,368,2024-06-16 08:41:44,"""deposit""",155.15,crypto,
3938,713,2025-03-29 09:14:28,"""bonus""",464.15,crypto,
3939,197,2025-01-13 14:53:08,"""withdrawal""",498.94,crypto,
3940,591,2025-03-26 13:33:28,"""deposit""",768.95,crypto,
3941,538,2025-04-07 05:23:37,"""withdrawal""",360.72,crypto,
3942,800,2025-02-17 05:29:26,"""bonus""",82.14,crypto,
3943,185,2024-11-20 00:53:07,"""deposit""",590.93,crypto,
3944,456,2024-08-14 04:33:53,"""deposit""",73.53,paypal,
3945,856,2024-05-23 09:03:51,"""bonus""",979.28,credit_card,
3946,305,2025-01-15 21:26:51,"""bonus""",579.75,paypal,
3947,816,2024-09-17 19:04:08,"""deposit""",864.25,paypal,
3948,678,2024-07-28 06:44:16,"""deposit""",463.15,paypal,
3949,772,2025-01-19 07:47:22,"""withdrawal""",461.62,credit_card,
3950,474,2025-01-18 12:32:13,"""bonus""",757.72,crypto,
3951,157,2024-06-06 18:45:40,"""bonus""",336.64,paypal,
3952,508,2025-02-03 18:45:41,"""deposit""",693.89,bank_transfer,
3953,239,2025-01-24 16:09:10,"""deposit""",995.64,crypto,
3954,166,2024-04-27 13:05:34,"""withdrawal""",300.2,paypal,
3955,897,2024-08-27 04:46:48,"""deposit""",511.01,credit_card,
3956,81,2025-01-10 16:28:34,"""bonus""",216.46,crypto,
3957,650,2024-05-26 01:04:38,"""deposit""",414.55,bank_transfer,
3958,377,2024-11-08 10:55:35,"""deposit""",584.32,paypal,
3959,482,2025-02-21 19:21:33,"""withdrawal""",260.76,paypal,
3960,410,2024-12-10 13:49:43,"""withdrawal""",608.4,paypal,
3961,751,2024-05-09 07:36:04,"""deposit""",499.72,credit_card,
3962,41,2024-07-24 06:14:01,"""bonus""",138.09,credit_card,
3963,83,2024-09-07 23:28:41,"""bonus""",272.59,paypal,
3964,435,2024-11-14 20:05:53,"""bonus""",637.44,paypal,
3965,263,2025-03-09 00:09:51,"""refund""",456.03,bank_transfer,
3966,584,2025-01-15 21:17:50,"""deposit""",255.01,crypto,
3967,338,2024-04-13 01:33:31,"""refund""",5.59,crypto,
3968,289,2024-07-12 05:38:58,"""refund""",966.05,paypal,
3969,308,2024-05-28 22:06:12,"""bonus""",186.33,credit_card,
3970,915,2024-12-25 21:39:21,"""withdrawal""",309.92,bank_transfer,
3971,4,2025-02-28 08:28:51,"""bonus""",985.95,credit_card,
3972,787,2024-05-13 23:01:30,"""deposit""",221.19,bank_transfer,
3973,329,2024-05-12 00:29:10,"""bonus""",581.94,credit_card,
3974,105,2024-04-23 10:27:27,"""deposit""",727.89,paypal,
3975,254,2024-05-24 09:51:01,"""bonus""",339.66,crypto,
3976,383,2024-10-05 02:17:00,"""withdrawal""",761.18,paypal,
3977,778,2024-10-01 16:17:59,"""deposit""",726.58,paypal,
3978,548,2024-05-09 21:09:39,"""deposit""",408.61,crypto,
3979,225,2024-04-22 01:30:13,"""bonus""",122.64,paypal,
3980,631,2024-11-15 23:21:26,"""bonus""",952.02,paypal,
3981,526,2024-12-21 17:14:57,"""deposit""",415.15,crypto,
3982,87,2024-05-21 22:56:49,"""deposit""",853.05,bank_transfer,
3983,165,2025-02-12 07:13:58,"""deposit""",474.01,paypal,
3984,276,2024-09-02 18:14:15,"""deposit""",20.68,credit_card,
3985,960,2024-11-17 18:38:24,"""deposit""",700.09,crypto,
3986,478,2024-12-21 17:01:02,"""deposit""",884.36,paypal,
3987,931,2024-06-06 15:21:26,"""bonus""",895.37,bank_transfer,
3988,131,2024-08-20 23:50:52,"""withdrawal""",250.17,bank_transfer,
3989,215,2024-10-23 18:47:03,"""withdrawal""",846.54,paypal,
3990,867,2025-03-01 19:29:34,"""refund""",583.52,bank_transfer,
3991,938,2025-03-16 21:50:28,"""deposit""",917.59,bank_transfer,
3992,361,2024-10-10 11:13:21,"""deposit""",762.4,bank_transfer,
3993,580,2024-06-16 23:11:45,"""withdrawal""",498.32,paypal,
3994,439,2024-11-09 23:02:57,"""refund""",769.7,bank_transfer,
3995,541,2024-08-09 10:29:31,"""refund""",452.79,paypal,
3996,728,2024-12-04 16:27:23,"""deposit""",450.35,crypto,
3997,369,2024-08-29 11:42:39,"""deposit""",619.87,bank_transfer,
3998,947,2024-04-17 06:38:13,"""deposit""",908.61,paypal,
3999,938,2024-11-21 16:05:59,"""bonus""",299.09,credit_card,
4000,804,2024-05-01 12:41:10,"""deposit""",246.62,credit_card,
4001,699,2024-11-21 10:47:37,"""deposit""",154.94,bank_transfer,
4002,387,2024-08-06 14:36:54,"""deposit""",273.59,crypto,
4003,218,2025-04-03 12:20:59,"""deposit""",667.21,crypto,
4004,932,2024-06-03 00:48:26,"""bonus""",20.67,bank_transfer,
4005,1,2025-02-26 18:38:07,"""bonus""",816.21,bank_transfer,
