bet_id,player_id,bet_time,game_type,bet_amount,win_amount
8004,935,2024-12-22 18:24:07,Slots,446.03,0.0
8005,135,2024-05-21 20:05:08,Table Games,519.03,0.0
8006,538,2025-01-05 12:53:31,Slots,432.37,2161.85
8007,763,2024-06-22 05:06:35,Table Games,151.33,302.66
8008,661,2025-02-02 09:18:20,Slots,640.66,0.0
8009,313,2025-02-08 10:37:22,Live Casino,37.08,37.08
8010,262,2025-01-23 18:17:31,Table Games,748.82,748.82
8011,368,2024-09-28 22:40:30,Sports Betting,462.43,462.43
8012,797,2024-11-25 19:22:55,Live Casino,996.76,0.0
8013,364,2024-12-11 02:34:45,Slots,170.21,0.0
8014,190,2024-06-30 21:26:11,Sports Betting,697.42,1046.13
8015,716,2024-08-29 23:30:31,Live Casino,729.52,3647.6
8016,958,2025-02-03 21:50:41,Sports Betting,486.84,486.84
8017,834,2024-05-09 03:29:27,Table Games,999.44,4997.2
8018,866,2024-12-05 11:48:44,Sports Betting,283.57,425.36
8019,804,2024-12-11 20:40:26,Sports Betting,460.77,460.77
8020,107,2024-10-15 13:13:58,Slots,870.43,0.0
8021,260,2025-01-06 04:03:31,Slots,744.72,1117.08
8022,179,2024-05-13 10:50:11,Live Casino,453.44,680.16
8023,862,2024-09-01 18:01:57,Table Games,190.43,0.0
8024,471,2024-05-28 05:01:13,Live Casino,899.95,0.0
8025,113,2024-11-15 02:08:38,Slots,370.37,0.0
8026,62,2024-08-23 00:28:02,Slots,285.24,0.0
8027,577,2024-06-02 23:32:21,Slots,213.55,320.33
8028,217,2024-09-19 19:04:48,Table Games,457.92,0.0
8029,825,2024-08-05 13:27:58,Table Games,103.18,206.36
8030,649,2024-06-26 11:27:05,Table Games,242.71,242.71
8031,438,2024-06-23 14:27:31,Sports Betting,525.46,0.0
8032,330,2024-10-07 05:11:53,Table Games,396.31,594.47
8033,304,2025-03-03 01:16:34,Live Casino,864.14,0.0
8034,803,2025-02-24 00:29:55,Slots,15.53,77.65
8035,707,2025-01-25 11:35:38,Live Casino,-11.42,17.13
8036,685,2024-04-10 09:05:08,Slots,916.7,0.0
8037,733,2024-11-26 02:28:30,Sports Betting,762.67,0.0
8038,718,2025-03-04 05:33:36,Table Games,423.7,0.0
8039,365,2025-03-29 06:18:59,Live Casino,213.7,427.4
8040,703,2024-10-14 16:14:14,Live Casino,612.33,918.5
8041,305,2024-05-05 07:13:52,Sports Betting,820.68,0.0
8042,82,2024-08-08 16:38:27,Slots,501.9,501.9
8043,553,2024-12-21 05:40:53,Slots,206.38,309.57
8044,98,2025-04-08 22:31:51,Live Casino,654.24,981.36
8045,847,2025-03-29 11:59:42,Live Casino,445.1,667.65
8046,728,2024-08-06 07:46:10,Sports Betting,888.98,0.0
8047,177,2024-09-24 20:10:36,Live Casino,159.42,0.0
8048,323,2024-11-14 21:44:24,Table Games,71.44,0.0
8049,84,2024-09-10 12:48:31,Sports Betting,999.01,999.01
8050,985,2024-09-11 20:24:52,Sports Betting,635.16,0.0
8051,349,2024-11-17 08:28:18,Table Games,312.66,468.99
8052,561,2025-03-11 09:10:03,Live Casino,828.74,0.0
8053,775,2025-01-09 17:23:42,Table Games,355.72,0.0
8054,565,2024-06-11 11:38:24,Table Games,-141.17,211.75
8055,254,2024-06-27 06:46:46,Table Games,811.24,0.0
8056,31,2024-06-24 16:24:26,Table Games,973.58,0.0
8057,933,2024-06-08 05:30:34,Sports Betting,37.81,0.0
8058,796,2024-10-31 07:33:29,Slots,606.02,1212.04
8059,469,2024-07-13 04:09:52,Sports Betting,367.94,735.88
8060,25,2024-10-16 02:58:05,Slots,491.57,737.36
8061,15,2024-08-04 16:56:15,Slots,394.29,0.0
8062,94,2024-12-22 19:03:13,Live Casino,58.07,0.0
8063,528,2024-10-02 23:56:27,Live Casino,608.35,3041.75
8064,955,2025-01-23 18:32:09,Live Casino,667.44,0.0
8065,167,2025-03-04 11:12:34,Table Games,729.54,0.0
8066,430,2024-07-07 21:33:55,Table Games,143.75,143.75
8067,75,2024-04-29 05:28:38,Sports Betting,129.03,0.0
8068,787,2024-05-18 04:59:44,Live Casino,52.55,52.55
8069,329,2025-02-14 10:07:07,Slots,443.46,665.19
8070,487,2024-07-16 05:14:37,Live Casino,655.59,0.0
8071,357,2025-02-07 00:30:36,Table Games,118.75,0.0
8072,470,2024-05-23 18:32:07,Slots,704.75,1057.12
8073,628,2024-05-18 20:28:02,Table Games,940.79,4703.95
8074,572,2024-06-25 06:06:55,Slots,326.3,326.3
8075,736,2024-11-19 20:11:25,Live Casino,850.25,0.0
8076,234,2025-04-02 04:39:38,Live Casino,64.02,0.0
8077,555,2025-02-02 19:07:03,Slots,484.56,726.84
8078,606,2024-06-24 19:35:08,Table Games,518.33,2591.65
8079,760,2024-12-28 20:21:21,Live Casino,966.68,4833.4
8080,44,2024-04-27 12:15:55,Table Games,835.14,0.0
8081,674,2024-09-03 05:56:08,Table Games,367.26,0.0
8082,337,2024-07-20 01:48:25,Sports Betting,205.47,205.47
8083,474,2025-02-06 23:36:13,Sports Betting,544.66,544.66
8084,638,2024-11-24 01:24:27,Table Games,650.69,0.0
8085,617,2025-03-26 02:11:40,Table Games,344.96,517.44
8086,76,2024-07-07 22:40:19,Live Casino,137.64,0.0
8087,754,2024-10-09 06:22:20,Live Casino,506.32,506.32
8088,168,2024-12-30 15:08:35,Table Games,408.98,817.96
8089,387,2024-11-27 08:02:04,Sports Betting,864.65,0.0
8090,32,2025-03-05 19:20:56,Live Casino,856.19,856.19
8091,481,2025-03-31 20:58:33,Table Games,376.22,1881.1
8092,721,2024-11-09 12:02:25,Sports Betting,737.09,1105.63
8093,332,2025-03-16 10:27:04,Live Casino,313.36,0.0
8094,975,2024-10-29 15:05:46,Slots,192.31,384.62
8095,534,2025-03-26 09:57:50,Live Casino,694.79,3473.95
8096,986,2025-03-31 17:43:49,Table Games,300.96,1504.8
8097,921,2024-08-19 08:08:38,Table Games,551.12,551.12
8098,361,2024-11-24 11:19:20,Slots,993.38,0.0
8099,61,2024-12-09 19:51:00,Table Games,876.78,1753.56
8100,144,2024-05-20 14:03:02,Slots,177.47,266.2
8101,187,2024-06-28 14:34:27,Slots,514.07,0.0
8102,368,2024-06-14 13:57:53,Table Games,757.68,1515.36
8103,712,2024-04-22 08:28:17,Table Games,882.91,0.0
8104,471,2024-04-12 01:39:42,Table Games,645.76,3228.8
8105,645,2024-09-09 21:19:49,Slots,87.58,0.0
8106,160,2024-05-05 08:01:50,Table Games,514.37,0.0
8107,781,2024-05-16 05:59:00,Slots,991.23,1486.85
8108,32,2024-05-27 00:33:39,Table Games,926.15,0.0
8109,979,2024-07-17 21:33:09,Slots,247.04,1235.2
8110,767,2024-09-26 19:45:08,Sports Betting,118.08,177.12
8111,105,2024-08-11 15:40:17,Sports Betting,544.49,2722.45
8112,255,2024-11-01 20:18:11,Sports Betting,907.03,907.03
8113,701,2025-01-03 22:00:53,Live Casino,861.22,1722.44
8114,867,2024-07-11 23:33:22,Table Games,995.61,4978.05
8115,978,2024-10-03 03:53:47,Slots,595.48,1190.96
8116,341,2024-10-15 02:50:48,Sports Betting,254.8,1274.0
8117,235,2025-02-26 23:44:11,Slots,92.32,138.48
8118,874,2024-06-28 13:55:46,Slots,307.34,0.0
8119,71,2024-07-16 06:17:13,Slots,510.42,2552.1
8120,435,2025-04-06 14:34:34,Live Casino,205.8,411.6
8121,476,2024-09-04 00:54:00,Table Games,667.36,0.0
8122,123,2024-09-18 03:08:39,Live Casino,626.49,939.74
8123,603,2024-11-08 19:08:07,Sports Betting,302.93,605.86
8124,217,2024-10-11 21:01:00,Table Games,533.71,0.0
8125,870,2024-07-17 20:02:22,Sports Betting,987.32,0.0
8126,149,2024-10-05 08:59:28,Slots,843.96,4219.8
8127,984,2024-09-27 06:55:27,Sports Betting,880.46,0.0
8128,546,2024-11-11 02:51:20,Slots,304.84,0.0
8129,755,2024-11-18 21:10:44,Table Games,926.9,0.0
8130,213,2024-08-11 22:39:54,Table Games,617.47,0.0
8131,184,2024-08-15 11:05:36,Sports Betting,962.85,0.0
8132,471,2025-01-13 11:43:23,Live Casino,600.05,0.0
8133,171,2024-12-05 02:54:34,Table Games,821.9,821.9
8134,83,2025-04-06 04:39:14,Live Casino,643.6,0.0
8135,266,2024-05-21 23:58:19,Live Casino,631.52,631.52
8136,470,2024-11-08 22:27:28,Live Casino,476.93,953.86
8137,867,2024-12-27 20:11:56,Live Casino,206.48,0.0
8138,264,2025-01-31 22:40:24,Sports Betting,739.03,0.0
8139,482,2025-01-28 09:39:48,Live Casino,441.74,441.74
8140,744,2024-05-21 15:33:30,Live Casino,535.59,0.0
8141,287,2024-10-05 14:36:35,Live Casino,514.44,0.0
8142,974,2024-08-19 08:22:01,Live Casino,668.73,0.0
8143,345,2024-09-11 10:47:42,Sports Betting,950.91,4754.55
8144,782,2024-09-11 12:55:41,Slots,969.69,969.69
8145,64,2025-02-21 18:42:51,Table Games,419.51,2097.55
8146,722,2025-01-03 03:03:07,Slots,170.27,340.54
8147,893,2024-08-04 20:29:03,Live Casino,972.24,1458.36
8148,934,2024-09-27 13:10:46,Live Casino,872.74,1309.11
8149,373,2024-04-11 08:48:26,Sports Betting,456.53,2282.65
8150,714,2025-01-04 08:48:38,Slots,344.21,344.21
8151,726,2024-11-20 19:18:37,Live Casino,786.41,1572.82
8152,436,2024-04-14 21:37:07,Sports Betting,973.52,0.0
8153,983,2025-02-18 23:54:54,Live Casino,670.79,0.0
8154,675,2024-05-20 04:53:03,Slots,564.46,846.69
8155,398,2024-08-16 03:21:38,Live Casino,793.38,0.0
8156,78,2024-08-09 19:36:13,Live Casino,381.24,381.24
8157,236,2024-06-21 15:04:56,Sports Betting,99.5,0.0
8158,764,2024-06-11 16:10:18,Sports Betting,691.83,3459.15
8159,173,2025-04-03 07:31:41,Slots,984.25,4921.25
8160,29,2025-02-19 13:20:14,Table Games,736.86,1473.72
8161,143,2024-11-29 06:30:36,Sports Betting,375.76,751.52
8162,377,2024-08-19 21:15:20,Sports Betting,166.48,332.96
8163,577,2025-01-31 06:28:35,Table Games,855.37,1710.74
8164,235,2024-09-24 05:51:04,Sports Betting,856.76,1713.52
8165,552,2025-01-05 07:58:44,Slots,826.33,826.33
8166,462,2024-04-19 07:05:14,Sports Betting,60.54,121.08
8167,822,2024-05-23 04:52:29,Live Casino,340.73,511.1
8168,440,2024-09-06 20:15:42,Slots,748.29,1496.58
8169,83,2024-10-02 02:21:37,Table Games,288.36,432.54
8170,277,2024-07-24 23:58:23,Sports Betting,104.0,520.0
8171,47,2024-08-05 19:42:14,Table Games,422.26,2111.3
8172,274,2024-07-14 04:41:37,Sports Betting,435.25,2176.25
8173,696,2024-10-11 18:16:01,Live Casino,63.94,0.0
8174,929,2025-01-04 14:50:10,Table Games,220.81,0.0
8175,542,2025-02-17 20:14:06,Live Casino,769.56,3847.8
8176,578,2024-05-29 10:04:05,Sports Betting,944.68,1417.02
8177,456,2024-10-11 21:27:26,Slots,629.16,0.0
8178,227,2024-09-23 22:59:39,Live Casino,148.01,0.0
8179,319,2024-10-04 09:44:59,Slots,528.69,0.0
8180,759,2024-05-22 10:35:01,Table Games,962.62,962.62
8181,595,2025-03-05 02:37:00,Live Casino,111.25,0.0
8182,846,2025-02-23 09:52:54,Table Games,118.25,0.0
8183,729,2025-04-02 09:28:49,Sports Betting,441.04,2205.2
8184,363,2025-01-12 01:05:29,Sports Betting,384.64,384.64
8185,620,2025-03-12 03:50:09,Sports Betting,-650.75,1301.5
8186,830,2025-01-18 04:06:55,Sports Betting,668.94,0.0
8187,905,2025-03-11 00:34:24,Live Casino,907.36,1814.72
8188,44,2024-06-05 20:02:01,Table Games,84.98,0.0
8189,258,2025-02-22 09:58:07,Sports Betting,248.76,0.0
8190,524,2024-09-07 21:46:39,Table Games,77.3,0.0
8191,578,2024-10-09 10:08:14,Slots,172.23,0.0
8192,574,2024-06-04 16:15:09,Sports Betting,293.48,0.0
8193,453,2025-03-08 03:49:31,Sports Betting,483.09,2415.45
8194,436,2024-06-21 08:08:44,Slots,-553.76,0.0
8195,196,2024-05-05 07:35:30,Sports Betting,886.95,0.0
8196,205,2024-11-29 12:02:57,Live Casino,896.27,1792.54
8197,719,2024-06-24 15:14:16,Slots,637.96,1275.92
8198,161,2024-04-30 19:21:36,Live Casino,391.0,586.5
8199,577,2025-04-09 00:54:27,Table Games,492.15,0.0
8200,283,2024-06-03 13:04:11,Slots,329.56,494.34
8201,941,2024-06-06 02:32:27,Sports Betting,488.71,977.42
8202,54,2024-04-16 23:07:11,Sports Betting,155.61,0.0
8203,947,2024-08-26 15:54:34,Live Casino,724.84,0.0
8204,865,2024-04-26 01:07:13,Sports Betting,701.81,701.81
8205,64,2024-08-07 19:30:45,Sports Betting,978.57,1957.14
8206,679,2024-06-29 18:43:27,Live Casino,964.26,1446.39
8207,398,2024-08-16 10:00:26,Live Casino,298.02,447.03
8208,797,2024-06-21 14:46:43,Table Games,510.72,0.0
8209,732,2025-03-02 06:09:55,Live Casino,190.75,190.75
8210,247,2024-08-12 23:33:29,Sports Betting,654.49,981.74
8211,356,2024-04-27 03:54:32,Sports Betting,181.76,908.8
8212,709,2024-05-20 16:32:50,Slots,325.77,325.77
8213,173,2024-11-17 10:11:08,Live Casino,660.9,0.0
8214,164,2024-12-16 09:16:40,Sports Betting,68.62,137.24
8215,408,2024-06-10 00:56:17,Table Games,732.99,0.0
8216,953,2024-08-28 16:13:06,Sports Betting,544.25,816.38
8217,929,2024-08-25 23:12:49,Live Casino,22.36,0.0
8218,548,2024-04-22 06:40:39,Table Games,515.45,515.45
8219,584,2024-05-06 03:13:48,Sports Betting,557.1,557.1
8220,239,2025-01-29 20:47:29,Live Casino,330.93,0.0
8221,14,2024-06-30 06:45:56,Slots,698.38,698.38
8222,988,2025-04-07 20:35:02,Table Games,716.1,0.0
8223,781,2024-04-25 14:27:30,Sports Betting,785.64,0.0
8224,128,2024-06-18 08:24:43,Live Casino,596.06,1192.12
8225,912,2024-12-30 14:09:11,Live Casino,639.69,1279.38
8226,858,2024-07-17 20:41:18,Live Casino,781.81,1172.71
8227,186,2025-04-02 07:07:33,Sports Betting,549.33,1098.66
8228,655,2024-10-13 02:36:09,Sports Betting,690.03,1380.06
8229,229,2024-12-21 01:02:29,Slots,106.97,0.0
8230,285,2024-07-12 01:58:22,Table Games,462.72,0.0
8231,517,2024-09-19 17:10:48,Slots,3.02,6.04
8232,867,2024-06-13 19:15:32,Slots,275.49,0.0
8233,513,2024-11-09 17:26:39,Sports Betting,182.61,913.05
8234,653,2024-08-23 05:34:45,Live Casino,339.71,0.0
8235,111,2025-01-07 03:58:10,Table Games,946.73,1420.1
8236,110,2024-06-10 03:53:21,Live Casino,461.55,2307.75
8237,948,2024-09-24 09:41:02,Sports Betting,239.39,0.0
8238,906,2025-03-26 07:07:35,Table Games,49.37,74.05
8239,537,2025-01-15 09:20:36,Table Games,763.58,3817.9
8240,950,2024-08-16 11:34:57,Live Casino,696.66,1044.99
8241,689,2025-03-10 11:41:16,Table Games,988.7,0.0
8242,588,2024-06-11 10:12:51,Slots,892.82,1339.23
8243,362,2024-08-23 10:59:12,Table Games,579.69,869.54
8244,55,2024-08-30 15:40:04,Sports Betting,388.51,388.51
8245,367,2024-06-04 01:32:32,Sports Betting,791.06,0.0
8246,509,2024-06-14 10:42:36,Slots,995.75,0.0
8247,311,2025-01-15 13:15:27,Live Casino,680.64,1020.96
8248,102,2024-10-14 08:45:47,Slots,998.42,4992.1
8249,969,2025-03-24 13:03:58,Table Games,626.36,0.0
8250,753,2024-06-19 13:43:21,Sports Betting,837.63,1256.44
8251,42,2024-12-14 08:00:13,Sports Betting,475.32,0.0
8252,942,2024-11-06 04:26:04,Slots,726.55,726.55
8253,595,2024-10-31 17:46:23,Table Games,169.24,0.0
8254,664,2024-08-30 01:02:59,Slots,138.2,138.2
8255,612,2024-10-28 03:27:03,Sports Betting,702.97,702.97
8256,574,2025-01-31 07:13:07,Table Games,727.72,3638.6
8257,672,2024-10-07 05:04:15,Slots,395.59,593.38
8258,667,2024-07-29 00:33:29,Slots,553.86,553.86
8259,423,2024-07-28 19:43:02,Live Casino,902.69,0.0
8260,169,2025-03-05 03:33:05,Live Casino,67.62,0.0
8261,836,2025-04-09 01:27:58,Live Casino,207.13,207.13
8262,636,2025-01-20 02:52:39,Live Casino,643.13,0.0
8263,323,2025-03-12 09:43:37,Sports Betting,296.64,593.28
8264,409,2024-10-24 15:33:21,Live Casino,688.13,3440.65
8265,408,2024-08-19 15:10:09,Sports Betting,233.05,233.05
8266,593,2024-11-25 09:11:33,Sports Betting,196.81,0.0
8267,156,2025-01-04 10:40:52,Sports Betting,971.01,0.0
8268,823,2024-11-13 07:20:34,Slots,-388.89,583.34
8269,35,2024-11-12 04:52:15,Table Games,735.97,1103.95
8270,766,2024-04-28 10:33:34,Live Casino,803.57,0.0
8271,582,2024-09-25 20:08:26,Table Games,789.34,0.0
8272,533,2025-03-23 20:01:11,Slots,452.07,678.11
8273,177,2025-02-03 14:36:02,Slots,158.83,794.15
8274,11,2024-05-09 09:51:23,Slots,396.9,793.8
8275,120,2024-10-21 13:54:34,Live Casino,570.45,0.0
8276,710,2024-10-05 09:28:10,Sports Betting,61.66,0.0
8277,702,2024-08-14 10:19:21,Live Casino,-755.17,0.0
8278,189,2025-01-05 07:11:58,Live Casino,929.95,1394.93
8279,175,2025-02-26 10:38:13,Live Casino,897.76,0.0
8280,546,2025-01-03 10:04:29,Sports Betting,137.22,205.83
8281,17,2024-10-22 03:44:49,Sports Betting,613.58,0.0
8282,137,2024-08-31 09:08:36,Live Casino,458.69,0.0
8283,89,2024-08-24 18:58:01,Table Games,773.01,0.0
8284,781,2024-11-04 06:25:47,Sports Betting,140.93,140.93
8285,904,2024-07-26 15:28:20,Table Games,546.91,0.0
8286,101,2025-02-08 00:21:03,Slots,241.15,0.0
8287,609,2025-03-30 01:46:51,Table Games,284.03,0.0
8288,191,2024-04-25 14:54:40,Live Casino,127.0,0.0
8289,544,2024-12-22 01:10:30,Table Games,930.24,1395.36
8290,377,2024-05-29 04:43:51,Table Games,539.79,1079.58
8291,415,2024-05-17 11:05:06,Sports Betting,690.52,3452.6
8292,191,2025-01-08 22:13:07,Live Casino,92.24,0.0
8293,235,2025-02-06 11:22:38,Sports Betting,468.08,0.0
8294,169,2025-02-07 22:20:59,Live Casino,476.27,0.0
8295,738,2024-11-19 00:11:41,Live Casino,570.33,2851.65
8296,793,2024-05-29 01:04:47,Sports Betting,52.27,0.0
8297,405,2024-10-09 11:35:17,Slots,984.73,0.0
8298,44,2025-02-23 19:13:16,Table Games,178.87,0.0
8299,36,2025-02-28 12:53:29,Slots,593.45,0.0
8300,679,2025-02-20 12:29:23,Slots,103.65,0.0
8301,341,2024-05-27 02:34:04,Live Casino,810.96,4054.8
8302,414,2024-07-27 01:35:44,Slots,563.65,563.65
8303,472,2024-05-25 15:56:13,Table Games,325.07,650.14
8304,158,2024-12-18 01:17:23,Live Casino,831.77,0.0
8305,54,2024-11-14 14:39:37,Slots,123.95,0.0
8306,654,2024-05-30 12:26:11,Live Casino,365.75,0.0
8307,544,2024-12-28 05:18:18,Table Games,345.66,518.49
8308,290,2024-11-16 05:24:01,Live Casino,702.47,0.0
8309,511,2025-03-25 08:26:27,Live Casino,488.9,733.35
8310,409,2024-06-27 16:38:32,Table Games,50.49,100.98
8311,544,2024-08-17 21:29:13,Live Casino,711.02,1066.53
8312,296,2024-05-09 16:48:24,Sports Betting,967.35,0.0
8313,267,2024-07-03 02:20:30,Sports Betting,304.21,456.31
8314,220,2024-08-24 16:07:00,Live Casino,166.8,166.8
8315,971,2025-02-16 07:17:51,Live Casino,47.81,95.62
8316,771,2024-08-16 00:46:37,Sports Betting,161.71,808.55
8317,732,2024-08-16 00:33:46,Slots,100.35,100.35
8318,620,2025-02-10 05:43:42,Slots,213.59,0.0
8319,84,2024-10-24 01:46:22,Table Games,953.99,953.99
8320,745,2024-05-29 05:02:28,Slots,260.25,0.0
8321,145,2024-10-10 19:34:59,Sports Betting,369.45,554.17
8322,175,2024-07-03 20:03:10,Live Casino,43.37,0.0
8323,628,2024-09-11 05:01:37,Slots,510.73,1021.46
8324,239,2024-08-11 20:05:34,Slots,557.46,2787.3
8325,48,2024-10-29 03:53:58,Sports Betting,452.61,0.0
8326,838,2025-01-07 18:10:14,Live Casino,721.42,1082.13
8327,130,2024-12-12 20:51:58,Table Games,607.07,0.0
8328,866,2024-07-30 06:06:52,Table Games,729.71,729.71
8329,97,2024-08-29 14:03:53,Slots,822.5,1233.75
8330,139,2024-12-18 14:13:25,Live Casino,999.6,0.0
8331,175,2025-03-27 08:49:23,Slots,836.21,1254.32
8332,493,2024-10-18 07:11:46,Slots,75.62,151.24
8333,320,2024-05-24 04:42:51,Slots,320.46,480.69
8334,394,2024-05-13 21:53:03,Sports Betting,356.92,356.92
8335,994,2025-02-06 20:21:49,Slots,90.73,136.09
8336,274,2024-09-05 03:08:51,Live Casino,946.63,1419.94
8337,29,2025-02-26 06:16:02,Slots,199.14,398.28
8338,381,2025-01-23 00:25:56,Live Casino,777.53,3887.65
8339,811,2024-06-15 01:07:34,Sports Betting,168.74,168.74
8340,232,2024-08-15 12:42:16,Table Games,461.49,0.0
8341,967,2025-03-27 23:37:01,Sports Betting,733.63,3668.15
8342,906,2024-04-21 21:23:01,Sports Betting,677.67,0.0
8343,458,2025-03-20 02:25:43,Table Games,749.35,0.0
8344,748,2024-08-17 10:51:41,Sports Betting,480.71,0.0
8345,152,2025-01-31 17:19:32,Sports Betting,797.86,0.0
8346,560,2025-04-05 23:05:39,Table Games,978.63,978.63
8347,806,2024-07-15 20:51:05,Table Games,534.37,0.0
8348,682,2024-08-10 00:57:06,Sports Betting,321.12,481.68
8349,809,2024-10-07 15:24:09,Slots,709.56,3547.8
8350,672,2024-09-21 23:04:08,Table Games,155.6,0.0
8351,703,2025-03-03 03:30:02,Live Casino,157.7,0.0
8352,144,2024-10-23 13:13:57,Live Casino,169.02,338.04
8353,503,2025-01-12 07:17:48,Sports Betting,415.86,0.0
8354,638,2025-01-03 11:31:47,Table Games,376.28,752.56
8355,467,2025-01-04 17:33:12,Sports Betting,699.47,0.0
8356,173,2024-07-08 13:23:47,Table Games,526.18,0.0
8357,427,2024-08-30 13:42:03,Live Casino,742.24,3711.2
8358,760,2024-08-12 22:39:28,Table Games,793.76,3968.8
8359,416,2024-12-21 09:16:53,Live Casino,3.11,15.55
8360,214,2024-05-07 06:54:16,Slots,512.81,1025.62
8361,219,2025-01-22 01:14:34,Table Games,802.48,802.48
8362,644,2024-08-21 19:08:07,Table Games,844.43,0.0
8363,175,2024-08-29 02:25:24,Table Games,192.76,289.14
8364,334,2024-09-23 02:00:01,Live Casino,-767.46,767.46
8365,247,2024-07-28 11:39:20,Live Casino,816.15,4080.75
8366,246,2024-04-29 16:55:19,Slots,807.74,0.0
8367,996,2024-11-01 15:17:14,Sports Betting,426.44,639.66
8368,786,2025-03-08 06:18:18,Live Casino,644.56,966.84
8369,99,2024-12-08 18:54:28,Slots,912.42,0.0
8370,505,2025-03-01 00:34:32,Table Games,624.08,3120.4
8371,267,2024-10-10 09:23:11,Table Games,824.01,0.0
8372,622,2024-08-09 07:56:21,Live Casino,33.75,168.75
8373,747,2024-05-12 04:50:24,Sports Betting,334.62,0.0
8374,121,2024-10-16 03:19:46,Live Casino,813.85,1627.7
8375,306,2025-01-14 16:09:12,Live Casino,635.5,953.25
8376,397,2025-01-07 00:09:09,Table Games,27.48,0.0
8377,693,2024-10-20 18:32:13,Sports Betting,382.84,0.0
8378,220,2025-01-20 16:05:37,Table Games,245.76,1228.8
8379,969,2024-10-20 07:23:53,Table Games,856.7,0.0
8380,48,2024-05-01 14:53:11,Slots,788.2,0.0
8381,265,2024-04-13 09:30:05,Sports Betting,751.72,0.0
8382,767,2024-05-02 20:19:02,Table Games,507.26,507.26
8383,717,2024-09-19 02:31:02,Slots,762.47,762.47
8384,860,2025-04-04 23:04:36,Slots,937.23,1405.85
8385,851,2024-10-28 14:38:32,Sports Betting,421.11,0.0
8386,972,2024-11-07 13:08:45,Sports Betting,188.95,283.42
8387,778,2024-09-16 09:26:47,Live Casino,857.85,1286.78
8388,596,2024-06-11 11:31:07,Table Games,625.51,938.26
8389,85,2024-12-12 23:02:11,Table Games,859.39,0.0
8390,946,2024-12-11 00:27:45,Live Casino,42.88,0.0
8391,791,2024-07-01 23:47:56,Table Games,994.48,4972.4
8392,87,2024-11-24 10:41:16,Slots,842.03,0.0
8393,603,2024-10-08 01:05:46,Table Games,29.15,145.75
8394,199,2024-09-08 01:51:09,Slots,90.49,135.73
8395,757,2024-05-11 22:18:18,Table Games,794.89,0.0
8396,398,2025-01-12 23:46:57,Live Casino,558.92,2794.6
8397,108,2024-05-20 05:04:17,Live Casino,465.3,465.3
8398,749,2025-02-08 02:16:03,Table Games,337.84,0.0
8399,482,2024-08-14 13:19:22,Table Games,335.81,0.0
8400,231,2024-11-21 15:16:15,Slots,164.83,329.66
8401,590,2025-03-03 13:14:40,Sports Betting,321.44,0.0
8402,287,2024-11-21 04:40:38,Table Games,610.22,0.0
8403,968,2025-02-13 01:22:47,Live Casino,160.45,0.0
8404,741,2024-09-12 04:26:27,Table Games,346.63,346.63
8405,804,2024-09-18 22:09:30,Slots,131.01,0.0
8406,363,2024-10-12 06:59:54,Slots,608.89,0.0
8407,432,2025-03-26 01:11:57,Sports Betting,97.45,0.0
8408,553,2024-12-17 22:14:08,Slots,605.18,0.0
8409,185,2024-08-13 09:36:54,Sports Betting,386.45,0.0
8410,958,2024-09-15 20:06:28,Live Casino,729.41,0.0
8411,478,2025-03-05 12:54:42,Slots,329.23,493.85
8412,6,2024-10-17 20:39:18,Sports Betting,899.81,0.0
8413,393,2024-11-21 05:00:26,Table Games,984.91,4924.55
8414,160,2024-06-27 16:20:47,Live Casino,789.0,1183.5
8415,768,2025-04-07 10:17:15,Slots,963.67,1445.5
8416,17,2024-05-18 08:51:16,Live Casino,44.21,88.42
8417,442,2024-06-08 03:36:39,Live Casino,764.22,0.0
8418,342,2024-08-19 12:27:28,Sports Betting,117.34,117.34
8419,716,2025-03-16 17:10:38,Sports Betting,280.99,0.0
8420,181,2024-07-27 07:22:23,Sports Betting,699.11,0.0
8421,422,2025-02-13 00:15:49,Table Games,460.28,690.42
8422,546,2024-06-13 18:31:35,Sports Betting,150.53,752.65
8423,53,2024-07-21 02:13:02,Sports Betting,709.48,0.0
8424,686,2024-05-05 02:21:14,Live Casino,373.08,0.0
8425,84,2024-08-19 07:49:42,Live Casino,522.94,2614.7
8426,841,2024-10-17 11:10:06,Slots,95.36,0.0
8427,242,2024-08-19 14:41:06,Live Casino,322.4,1612.0
8428,603,2025-02-05 18:02:23,Table Games,948.83,0.0
8429,996,2024-10-16 13:57:47,Slots,957.28,1914.56
8430,458,2024-05-12 03:54:32,Slots,726.21,0.0
8431,113,2024-05-18 05:29:04,Sports Betting,430.11,0.0
8432,415,2025-03-16 13:25:50,Live Casino,956.6,1434.9
8433,141,2024-12-11 13:13:46,Slots,105.08,157.62
8434,167,2024-09-14 15:21:17,Table Games,310.52,465.78
8435,772,2024-10-08 15:57:24,Slots,44.19,220.95
8436,883,2024-12-17 06:22:24,Table Games,119.95,119.95
8437,374,2024-06-20 04:40:20,Table Games,287.48,0.0
8438,461,2024-07-28 03:36:17,Sports Betting,362.08,543.12
8439,793,2024-08-13 10:08:21,Slots,729.4,729.4
8440,261,2024-11-07 05:09:49,Slots,946.91,0.0
8441,46,2025-02-05 09:48:22,Live Casino,236.7,1183.5
8442,81,2025-03-10 00:47:57,Table Games,21.94,0.0
