session_id,player_id,game_id,session_start,session_end,bet_amount,win_amount
9332,771,38,2025-02-01 05:48:35,2025-02-01 06:29:35,613.56,0.0
9333,484,46,2025-03-05 08:44:27,2025-03-05 09:42:27,526.28,0.0
9334,797,8,2024-08-21 17:31:55,2024-08-21 17:51:55,642.81,0.0
9335,625,42,2024-12-13 00:02:47,2024-12-13 01:32:47,318.38,477.57
9336,732,3,2024-06-11 11:44:21,2024-06-11 11:59:21,910.08,0.0
9337,902,22,2025-01-21 20:27:05,2025-01-21 21:10:05,151.41,227.12
9338,554,20,2025-03-20 16:15:21,2025-03-20 18:09:21,729.33,729.33
9339,896,17,2025-03-07 18:12:38,2025-03-07 18:38:38,768.65,3843.25
9340,447,7,2024-08-23 13:17:03,2024-08-23 13:40:03,621.84,932.76
9341,206,12,2024-08-30 23:58:51,2024-08-31 00:24:51,837.36,1256.04
9342,90,21,2024-10-22 09:29:44,2024-10-22 10:32:44,732.6,1098.9
9343,396,18,2024-12-15 12:21:12,2024-12-15 12:32:12,787.63,3938.15
9344,415,37,2024-08-07 03:51:42,2024-08-07 04:41:42,385.25,577.88
9345,70,30,2024-04-17 23:40:28,2024-04-18 01:06:28,770.79,0.0
9346,941,47,2025-03-16 01:23:58,2025-03-16 03:22:58,795.86,1193.79
9347,184,18,2025-01-06 10:47:50,2025-01-06 11:05:50,394.47,394.47
9348,398,36,2024-09-08 16:57:53,2024-09-08 17:40:53,391.47,587.21
9349,542,8,2025-02-04 20:15:13,2025-02-04 21:29:13,942.08,1884.16
9350,749,1,2024-08-22 04:44:14,2024-08-22 06:16:14,671.67,0.0
9351,700,44,2024-11-18 13:33:43,2024-11-18 13:52:43,635.84,0.0
9352,779,31,2024-08-06 16:54:59,2024-08-06 18:26:59,188.27,188.27
9353,305,32,2025-01-23 01:12:30,2025-01-23 01:29:30,376.72,1883.6
9354,151,15,2024-08-31 16:18:37,2024-08-31 16:36:37,90.54,181.08
9355,356,23,2024-07-23 10:50:53,2024-07-23 12:22:53,413.11,0.0
9356,483,28,2024-04-15 18:24:24,2024-04-15 18:39:24,462.17,2310.85
9357,781,9,2024-05-01 18:03:57,2024-05-01 18:43:57,142.39,0.0
9358,16,14,2024-06-08 10:12:25,2024-06-08 11:56:25,573.12,0.0
9359,925,38,2024-08-15 19:36:12,2024-08-15 20:26:12,675.09,1012.63
9360,365,36,2024-10-01 14:32:52,2024-10-01 15:30:52,931.08,4655.4
9361,604,7,2024-06-22 18:42:55,2024-06-22 20:26:55,756.94,1513.88
9362,259,13,2024-10-06 09:26:42,2024-10-06 09:59:42,50.32,100.64
9363,267,8,2025-01-10 03:24:05,2025-01-10 03:54:05,857.56,0.0
9364,740,50,2024-12-04 22:40:28,2024-12-05 00:35:28,364.1,728.2
9365,378,3,2025-02-01 17:14:33,2025-02-01 18:38:33,773.09,773.09
9366,711,10,2024-05-23 00:26:34,2024-05-23 01:48:34,714.62,1429.24
9367,198,35,2024-05-07 03:14:12,2024-05-07 04:55:12,474.95,474.95
9368,697,17,2024-06-25 18:34:16,2024-06-25 18:48:16,104.87,209.74
9369,200,4,2024-05-29 15:24:02,2024-05-29 17:21:02,67.52,135.04
9370,474,13,2024-08-05 01:07:50,2024-08-05 02:44:50,26.63,0.0
9371,516,39,2024-11-16 17:19:34,2024-11-16 17:26:34,468.7,0.0
9372,897,50,2024-05-27 23:13:25,2024-05-27 23:21:25,866.01,1732.02
9373,133,38,2024-04-20 20:48:53,2024-04-20 21:07:53,143.19,214.78
9374,854,20,2025-02-13 08:10:43,2025-02-13 09:21:43,363.0,544.5
9375,448,37,2025-01-06 15:38:40,2025-01-06 16:06:40,343.44,515.16
9376,386,25,2025-01-10 20:46:18,2025-01-10 21:21:18,959.51,0.0
9377,212,9,2024-09-14 22:31:51,2024-09-14 22:59:51,957.51,0.0
9378,72,24,2024-08-10 07:26:56,2024-08-10 09:06:56,866.22,4331.1
9379,821,39,2024-08-22 02:21:52,2024-08-22 02:29:52,231.3,462.6
9380,754,28,2024-11-30 21:45:29,2024-11-30 22:08:29,496.43,0.0
9381,291,9,2024-05-25 17:13:27,2024-05-25 19:09:27,514.69,772.04
9382,374,41,2024-08-10 19:16:59,2024-08-10 20:12:59,575.3,0.0
9383,803,26,2025-02-21 16:49:08,2025-02-21 18:31:08,433.64,2168.2
9384,578,22,2025-03-02 08:25:19,2025-03-02 09:20:19,64.72,64.72
9385,764,11,2024-06-21 04:34:26,2024-06-21 06:18:26,58.98,88.47
9386,194,9,2024-11-25 14:17:02,2024-11-25 14:49:02,327.86,0.0
9387,699,42,2024-10-30 04:49:01,2024-10-30 05:01:01,841.51,841.51
9388,801,10,2025-03-15 19:25:58,2025-03-15 19:57:58,240.95,481.9
9389,619,49,2025-02-04 10:03:51,2025-02-04 11:07:51,578.94,2894.7
9390,882,47,2024-12-16 12:40:44,2024-12-16 13:10:44,501.07,1002.14
9391,305,10,2024-07-17 21:36:33,2024-07-17 22:40:33,670.0,1005.0
9392,519,43,2024-11-15 07:33:17,2024-11-15 08:28:17,388.51,0.0
9393,261,18,2025-02-03 12:01:31,2025-02-03 13:09:31,693.02,693.02
9394,675,34,2025-01-29 04:49:27,2025-01-29 05:01:27,173.11,865.55
9395,287,15,2024-06-18 23:47:30,2024-06-19 01:24:30,581.52,872.28
9396,976,10,2025-01-12 04:00:06,2025-01-12 05:54:06,101.49,507.45
9397,111,43,2024-07-21 20:17:33,2024-07-21 22:15:33,245.18,490.36
9398,221,24,2024-05-21 15:00:19,2024-05-21 15:14:19,992.75,992.75
9399,806,36,2024-10-29 11:38:14,2024-10-29 12:41:14,557.09,2785.45
9400,202,50,2024-09-21 19:40:12,2024-09-21 20:12:12,42.34,0.0
9401,216,45,2025-01-20 19:57:33,2025-01-20 20:02:33,31.68,47.52
9402,400,18,2025-02-07 07:49:12,2025-02-07 09:24:12,600.71,3003.55
9403,458,37,2024-10-29 22:05:18,2024-10-29 22:33:18,955.71,0.0
9404,165,50,2024-05-21 01:47:36,2024-05-21 02:12:36,944.3,0.0
9405,311,48,2025-01-23 05:52:35,2025-01-23 06:49:35,210.78,421.56
9406,587,50,2024-12-22 21:29:30,2024-12-22 22:42:30,221.58,443.16
9407,189,50,2024-04-22 17:37:43,2024-04-22 17:47:43,919.57,1379.36
9408,189,44,2024-12-29 05:10:08,2024-12-29 06:22:08,602.6,0.0
9409,479,8,2024-07-10 10:59:47,2024-07-10 12:29:47,448.82,448.82
9410,74,19,2024-11-10 02:14:29,2024-11-10 02:20:29,636.11,0.0
9411,139,43,2025-02-10 11:11:45,2025-02-10 11:21:45,340.57,0.0
9412,871,12,2025-01-21 02:11:44,2025-01-21 03:51:44,916.38,0.0
9413,532,10,2024-06-18 17:31:06,2024-06-18 19:02:06,902.48,902.48
9414,315,22,2025-03-25 21:02:07,2025-03-25 21:37:07,721.39,0.0
9415,17,3,2024-08-26 09:16:07,2024-08-26 10:50:07,632.28,0.0
9416,343,8,2025-02-14 10:25:59,2025-02-14 10:58:59,725.84,725.84
9417,243,15,2024-07-09 17:34:08,2024-07-09 19:20:08,438.4,876.8
9418,436,3,2024-04-21 13:57:01,2024-04-21 15:01:01,555.98,2779.9
9419,446,7,2024-07-25 15:38:34,2024-07-25 16:13:34,150.73,753.65
9420,323,36,2025-01-01 23:19:56,2025-01-02 00:18:56,21.52,43.04
9421,797,17,2025-02-15 21:55:45,2025-02-15 22:13:45,405.8,608.7
9422,748,22,2025-01-18 16:06:25,2025-01-18 18:04:25,199.98,299.97
9423,13,20,2024-08-21 02:04:21,2024-08-21 03:29:21,567.13,2835.65
9424,198,5,2024-04-10 04:57:42,2024-04-10 06:55:42,588.05,1176.1
9425,537,15,2025-02-15 07:05:08,2025-02-15 08:19:08,333.18,499.77
9426,795,15,2024-09-10 18:04:10,2024-09-10 19:30:10,844.62,0.0
9427,621,26,2024-06-27 21:55:45,2024-06-27 22:17:45,567.41,567.41
9428,577,42,2024-11-27 20:18:22,2024-11-27 21:58:22,755.18,1132.77
9429,952,41,2025-02-24 10:08:57,2025-02-24 10:28:57,550.46,2752.3
9430,581,7,2024-11-03 03:54:03,2024-11-03 04:46:03,457.36,457.36
9431,650,3,2024-10-24 06:44:22,2024-10-24 07:49:22,406.56,2032.8
9432,449,4,2024-04-26 19:59:57,2024-04-26 20:23:57,322.2,0.0
9433,574,5,2025-02-17 11:32:09,2025-02-17 12:16:09,766.27,3831.35
9434,551,30,2024-08-15 02:33:10,2024-08-15 03:56:10,413.11,0.0
9435,2,34,2025-04-06 17:52:00,2025-04-06 18:11:00,152.32,0.0
9436,434,26,2025-03-01 08:23:42,2025-03-01 09:02:42,758.46,1516.92
9437,927,17,2024-11-03 11:43:15,2024-11-03 12:56:15,638.23,0.0
9438,418,27,2024-10-15 11:47:53,2024-10-15 13:35:53,19.56,97.8
9439,840,43,2024-10-15 00:55:34,2024-10-15 02:08:34,814.81,0.0
9440,574,17,2025-02-21 02:08:05,2025-02-21 03:26:05,137.76,688.8
9441,599,6,2024-12-13 14:37:10,2024-12-13 14:42:10,16.26,0.0
9442,92,10,2025-03-31 05:10:03,2025-03-31 05:23:03,642.57,642.57
9443,786,33,2024-07-20 22:34:39,2024-07-20 23:42:39,382.56,0.0
9444,654,28,2024-09-10 12:52:28,2024-09-10 13:10:28,496.42,0.0
9445,688,8,2024-04-15 22:11:47,2024-04-16 00:05:47,409.01,2045.05
9446,579,25,2024-06-05 14:38:07,2024-06-05 16:02:07,764.47,3822.35
9447,646,32,2025-03-28 10:59:15,2025-03-28 11:06:15,422.76,634.14
9448,125,48,2024-08-16 18:39:49,2024-08-16 20:13:49,710.94,3554.7
9449,257,39,2024-08-28 11:46:34,2024-08-28 13:07:34,707.23,1060.85
9450,500,11,2024-05-12 05:17:35,2024-05-12 06:05:35,322.6,645.2
9451,899,31,2024-11-01 02:29:41,2024-11-01 03:46:41,474.92,949.84
9452,104,29,2024-07-01 05:01:54,2024-07-01 05:52:54,153.38,153.38
9453,269,21,2024-04-27 12:50:45,2024-04-27 13:13:45,666.74,1000.11
9454,223,15,2024-12-21 10:21:54,2024-12-21 10:28:54,156.71,156.71
9455,3,44,2024-11-03 18:50:00,2024-11-03 20:48:00,98.93,494.65
9456,189,49,2024-09-23 12:33:52,2024-09-23 14:20:52,986.71,0.0
9457,881,11,2024-04-22 11:34:27,2024-04-22 12:35:27,819.06,0.0
9458,280,26,2025-02-27 18:04:39,2025-02-27 18:42:39,62.11,62.11
9459,381,10,2024-10-17 08:30:39,2024-10-17 09:51:39,451.72,0.0
9460,59,33,2024-05-27 23:39:19,2024-05-28 00:29:19,612.46,0.0
9461,929,47,2024-05-15 16:50:32,2024-05-15 17:22:32,774.08,0.0
9462,49,25,2024-10-19 08:11:20,2024-10-19 09:26:20,230.61,345.92
9463,779,47,2025-01-21 02:59:56,2025-01-21 03:24:56,831.46,1662.92
9464,218,33,2024-07-28 19:50:08,2024-07-28 20:31:08,420.67,0.0
9465,430,49,2024-04-25 12:19:19,2024-04-25 13:41:19,527.77,0.0
9466,448,32,2024-10-27 19:13:50,2024-10-27 20:53:50,843.74,0.0
9467,814,6,2024-11-20 09:37:31,2024-11-20 10:52:31,402.88,0.0
9468,436,47,2025-02-21 07:48:18,2025-02-21 08:42:18,831.24,1662.48
9469,390,42,2024-08-21 01:39:23,2024-08-21 02:30:23,816.5,1224.75
9470,326,39,2024-09-30 17:27:56,2024-09-30 19:04:56,399.75,0.0
9471,486,1,2024-07-23 08:03:52,2024-07-23 09:06:52,470.05,2350.25
9472,868,15,2024-08-02 14:05:57,2024-08-02 15:32:57,892.54,1338.81
9473,99,5,2025-02-19 17:26:02,2025-02-19 18:20:02,783.45,1175.18
9474,928,39,2025-02-24 00:54:10,2025-02-24 01:43:10,706.81,0.0
9475,887,26,2024-09-25 02:02:52,2024-09-25 02:35:52,741.0,0.0
9476,859,27,2024-08-28 22:43:43,2024-08-28 23:36:43,950.51,0.0
9477,663,47,2024-07-20 13:33:03,2024-07-20 15:05:03,466.87,933.74
9478,562,32,2024-04-15 16:47:15,2024-04-15 16:53:15,180.11,360.22
9479,230,49,2024-06-25 18:31:18,2024-06-25 18:38:18,642.94,0.0
9480,964,48,2024-06-22 04:26:29,2024-06-22 04:57:29,522.45,522.45
9481,330,41,2024-12-21 17:21:22,2024-12-21 18:14:22,3.91,0.0
9482,379,7,2024-04-17 08:49:08,2024-04-17 10:22:08,706.91,1060.37
9483,89,29,2024-07-08 21:33:54,2024-07-08 22:02:54,334.19,1670.95
9484,661,36,2024-09-03 22:12:25,2024-09-03 23:25:25,6.03,6.03
9485,146,14,2025-02-05 19:52:56,2025-02-05 19:58:56,22.35,0.0
9486,222,49,2024-09-07 15:14:44,2024-09-07 17:02:44,176.57,353.14
9487,307,2,2025-02-24 17:45:28,2025-02-24 19:02:28,193.16,289.74
9488,766,27,2025-01-13 05:14:46,2025-01-13 06:00:46,974.47,0.0
9489,954,4,2025-03-09 02:00:00,2025-03-09 02:15:00,952.88,1905.76
9490,466,32,2025-02-09 13:50:44,2025-02-09 15:23:44,666.81,3334.05
9491,281,18,2024-08-09 01:49:04,2024-08-09 03:09:04,667.29,0.0
9492,830,42,2025-02-20 02:28:21,2025-02-20 04:10:21,356.93,0.0
9493,492,46,2025-02-21 02:36:58,2025-02-21 03:33:58,135.84,203.76
9494,623,22,2025-03-10 16:57:50,2025-03-10 17:27:50,916.18,1832.36
9495,365,5,2024-05-26 23:23:58,2024-05-27 00:10:58,540.83,0.0
9496,233,24,2024-11-12 15:10:43,2024-11-12 16:36:43,120.58,0.0
9497,785,10,2024-06-25 05:21:26,2024-06-25 05:42:26,649.78,649.78
9498,475,13,2024-06-18 00:11:44,2024-06-18 01:40:44,476.93,0.0
9499,21,18,2025-01-05 04:47:15,2025-01-05 05:17:15,629.99,944.99
9500,419,36,2024-08-16 16:43:49,2024-08-16 17:57:49,706.67,3533.35
9501,894,38,2025-03-20 23:35:09,2025-03-21 00:28:09,665.57,0.0
9502,567,37,2025-01-09 06:54:52,2025-01-09 08:36:52,840.56,0.0
9503,508,1,2025-03-24 20:41:57,2025-03-24 21:44:57,645.86,645.86
9504,774,2,2025-02-16 13:00:05,2025-02-16 13:46:05,449.4,898.8
9505,636,11,2024-04-11 00:18:56,2024-04-11 00:23:56,140.2,0.0
9506,79,5,2025-01-16 02:43:02,2025-01-16 04:23:02,61.54,92.31
9507,722,2,2024-05-22 07:16:24,2024-05-22 09:12:24,786.9,0.0
9508,686,2,2024-10-25 16:25:31,2024-10-25 17:09:31,771.48,0.0
9509,56,6,2024-09-19 02:25:34,2024-09-19 02:36:34,246.31,0.0
9510,87,48,2024-07-08 14:27:32,2024-07-08 14:53:32,90.83,181.66
9511,103,20,2024-08-11 17:10:25,2024-08-11 18:34:25,305.4,0.0
9512,270,10,2024-08-04 09:36:10,2024-08-04 10:57:10,851.73,1277.6
9513,922,6,2025-01-11 12:18:53,2025-01-11 13:41:53,828.75,0.0
9514,800,47,2025-01-03 12:23:26,2025-01-03 13:44:26,708.6,3543.0
9515,924,13,2024-06-01 19:23:18,2024-06-01 21:10:18,581.44,1162.88
9516,972,38,2025-01-07 19:04:23,2025-01-07 20:46:23,676.74,3383.7
9517,880,42,2024-10-05 04:33:17,2024-10-05 05:17:17,118.47,0.0
9518,282,35,2024-08-28 06:03:15,2024-08-28 06:17:15,510.88,0.0
9519,995,7,2024-10-17 17:33:35,2024-10-17 17:59:35,757.36,757.36
9520,524,27,2024-05-23 15:55:38,2024-05-23 16:54:38,513.26,0.0
9521,545,20,2024-05-02 21:23:35,2024-05-02 22:50:35,658.41,658.41
9522,191,35,2024-04-10 22:05:45,2024-04-10 23:12:45,915.29,0.0
9523,16,7,2024-08-26 22:49:11,2024-08-26 23:25:11,284.33,426.5
9524,356,44,2024-08-04 15:22:46,2024-08-04 17:05:46,676.62,3383.1
9525,408,44,2024-10-08 00:20:31,2024-10-08 01:46:31,456.47,2282.35
9526,372,36,2025-03-27 00:27:36,2025-03-27 02:21:36,133.75,0.0
9527,656,6,2025-01-14 12:22:19,2025-01-14 13:31:19,562.04,0.0
9528,658,48,2025-02-01 11:32:23,2025-02-01 12:10:23,768.17,1152.25
9529,358,35,2024-11-02 22:58:40,2024-11-02 23:47:40,54.74,0.0
9530,909,25,2024-06-11 10:11:36,2024-06-11 11:05:36,582.69,0.0
9531,19,25,2024-10-31 12:55:16,2024-10-31 14:22:16,369.73,739.46
9532,344,44,2024-12-22 11:46:20,2024-12-22 13:41:20,980.19,980.19
9533,377,31,2024-08-10 00:52:03,2024-08-10 02:31:03,326.59,1632.95
9534,877,9,2025-02-27 08:34:34,2025-02-27 09:18:34,638.88,958.32
9535,724,33,2024-10-16 22:11:05,2024-10-16 22:49:05,407.58,0.0
9536,908,18,2024-04-27 20:39:47,2024-04-27 21:35:47,404.84,607.26
9537,111,6,2025-01-04 07:56:32,2025-01-04 08:23:32,527.32,790.98
9538,844,34,2024-10-09 11:04:57,2024-10-09 12:01:57,210.7,316.05
9539,809,48,2025-01-11 09:28:35,2025-01-11 09:57:35,710.81,0.0
9540,58,11,2024-05-13 08:29:51,2024-05-13 09:01:51,310.11,0.0
9541,3,45,2024-07-08 23:14:55,2024-07-09 00:24:55,644.91,644.91
9542,325,18,2024-10-25 02:15:38,2024-10-25 03:52:38,164.35,246.52
9543,320,40,2024-09-14 02:42:27,2024-09-14 03:51:27,20.6,30.9
9544,379,14,2024-05-01 06:52:37,2024-05-01 08:03:37,761.4,0.0
9545,514,35,2024-04-23 18:14:56,2024-04-23 18:47:56,378.82,378.82
9546,774,42,2024-12-12 11:26:26,2024-12-12 12:47:26,387.11,1935.55
9547,343,7,2024-07-08 14:30:53,2024-07-08 15:36:53,72.11,360.55
9548,232,11,2025-03-17 16:45:02,2025-03-17 18:43:02,808.39,0.0
9549,793,32,2025-02-19 13:15:18,2025-02-19 13:51:18,190.82,954.1
9550,489,26,2025-01-04 02:21:18,2025-01-04 02:34:18,955.68,0.0
9551,177,38,2025-01-18 18:48:21,2025-01-18 19:05:21,397.65,596.47
9552,353,50,2024-11-15 18:15:40,2024-11-15 19:46:40,33.66,168.3
9553,178,47,2024-10-28 22:59:54,2024-10-29 00:22:54,12.2,0.0
9554,856,22,2024-09-04 03:26:53,2024-09-04 04:27:53,546.2,0.0
9555,156,41,2024-05-27 19:00:12,2024-05-27 19:21:12,503.47,0.0
9556,359,19,2025-02-13 16:03:26,2025-02-13 16:12:26,891.7,4458.5
9557,171,43,2024-08-14 06:45:01,2024-08-14 08:11:01,969.13,0.0
9558,527,29,2024-06-10 15:14:17,2024-06-10 16:15:17,847.57,0.0
9559,681,5,2024-11-24 00:53:35,2024-11-24 00:59:35,917.2,917.2
9560,869,11,2024-10-01 07:18:33,2024-10-01 09:18:33,633.74,3168.7
9561,135,50,2024-07-16 06:28:48,2024-07-16 06:41:48,58.3,0.0
9562,791,13,2024-10-15 12:46:59,2024-10-15 13:26:59,781.88,0.0
9563,583,12,2024-10-06 04:26:18,2024-10-06 06:15:18,306.16,306.16
9564,497,5,2024-04-13 09:59:17,2024-04-13 11:51:17,579.65,0.0
9565,856,18,2024-08-19 08:38:14,2024-08-19 09:03:14,729.71,1459.42
9566,425,25,2024-07-12 13:43:33,2024-07-12 13:51:33,514.83,1029.66
9567,199,19,2024-08-15 17:03:58,2024-08-15 18:52:58,374.71,0.0
9568,914,16,2025-01-11 09:47:16,2025-01-11 11:02:16,579.11,868.66
9569,802,1,2025-02-17 12:14:06,2025-02-17 13:53:06,813.7,0.0
9570,994,34,2024-11-19 13:27:58,2024-11-19 15:04:58,857.86,857.86
9571,454,30,2024-09-10 08:09:00,2024-09-10 08:51:00,68.01,0.0
9572,298,38,2025-01-31 20:58:21,2025-01-31 21:09:21,144.63,0.0
9573,625,15,2024-06-13 14:58:39,2024-06-13 16:12:39,629.45,3147.25
9574,262,3,2024-06-29 00:55:45,2024-06-29 02:40:45,31.34,156.7
9575,418,25,2024-11-12 20:15:16,2024-11-12 21:13:16,893.0,893.0
9576,623,47,2024-10-20 01:38:06,2024-10-20 03:07:06,391.03,0.0
9577,681,2,2024-10-02 01:09:30,2024-10-02 02:05:30,39.26,0.0
9578,573,38,2024-12-09 20:35:46,2024-12-09 22:11:46,559.17,559.17
9579,324,24,2024-07-08 00:25:57,2024-07-08 00:36:57,623.95,0.0
9580,490,17,2024-07-30 12:36:04,2024-07-30 13:46:04,840.23,840.23
9581,313,27,2024-09-18 23:05:41,2024-09-18 23:43:41,988.56,988.56
9582,195,1,2024-09-28 00:42:54,2024-09-28 01:11:54,464.15,0.0
9583,441,12,2025-01-22 00:55:07,2025-01-22 02:07:07,717.63,1076.44
9584,498,5,2024-09-21 18:20:18,2024-09-21 18:32:18,913.98,1827.96
9585,655,33,2025-03-27 20:11:51,2025-03-27 21:38:51,454.21,2271.05
9586,279,33,2024-06-01 01:14:16,2024-06-01 01:39:16,499.56,0.0
9587,580,12,2024-08-27 14:25:46,2024-08-27 15:19:46,419.04,2095.2
9588,561,31,2024-12-20 17:03:53,2024-12-20 18:54:53,252.85,0.0
9589,229,28,2025-01-11 00:25:31,2025-01-11 00:48:31,649.14,649.14
9590,75,33,2024-04-23 02:07:54,2024-04-23 03:38:54,258.57,1292.85
9591,79,37,2024-09-09 10:20:30,2024-09-09 12:14:30,733.73,0.0
9592,23,22,2024-11-10 21:33:24,2024-11-10 23:30:24,545.1,817.65
9593,262,31,2024-04-19 18:25:54,2024-04-19 19:11:54,14.56,14.56
9594,857,47,2024-10-31 06:45:46,2024-10-31 07:17:46,13.98,27.96
9595,913,49,2024-07-06 03:40:34,2024-07-06 03:58:34,684.44,3422.2
9596,148,43,2024-09-24 16:46:48,2024-09-24 18:05:48,315.91,0.0
9597,625,31,2025-03-28 10:13:38,2025-03-28 11:07:38,274.66,549.32
9598,107,45,2024-11-07 11:28:13,2024-11-07 11:55:13,266.08,1330.4
9599,331,35,2025-02-13 02:50:49,2025-02-13 03:49:49,746.18,0.0
9600,769,6,2024-12-31 21:46:17,2024-12-31 22:45:17,210.66,315.99
9601,732,18,2024-09-03 17:46:20,2024-09-03 18:59:20,517.66,0.0
9602,378,10,2024-12-11 15:07:19,2024-12-11 15:27:19,847.12,1270.68
9603,361,17,2024-08-01 21:04:23,2024-08-01 21:16:23,762.24,3811.2
9604,584,2,2025-01-09 17:11:50,2025-01-09 18:24:50,442.16,442.16
9605,530,8,2024-06-17 22:38:02,2024-06-17 23:30:02,764.81,1529.62
9606,321,34,2024-12-02 17:23:33,2024-12-02 19:00:33,597.94,0.0
9607,452,8,2024-04-13 09:49:22,2024-04-13 11:37:22,976.75,0.0
9608,844,41,2024-07-31 17:49:57,2024-07-31 18:15:57,443.13,0.0
9609,674,11,2024-05-27 04:48:43,2024-05-27 06:35:43,207.75,1038.75
9610,693,8,2024-10-10 17:37:39,2024-10-10 18:33:39,762.99,0.0
9611,653,10,2024-06-06 22:17:19,2024-06-06 22:24:19,706.14,3530.7
9612,693,24,2025-03-02 10:25:15,2025-03-02 12:21:15,988.05,0.0
9613,629,20,2024-08-12 02:33:39,2024-08-12 03:37:39,215.18,215.18
9614,616,24,2024-09-27 22:35:27,2024-09-27 23:22:27,884.2,0.0
9615,461,28,2024-08-26 22:38:56,2024-08-26 23:47:56,21.16,21.16
9616,737,42,2024-12-19 19:18:30,2024-12-19 20:39:30,184.67,0.0
9617,896,32,2024-10-04 02:52:43,2024-10-04 03:19:43,145.14,145.14
9618,636,18,2024-05-06 17:16:39,2024-05-06 18:54:39,588.25,0.0
9619,690,8,2024-06-20 22:36:11,2024-06-21 00:05:11,295.13,0.0
9620,34,49,2025-04-02 21:51:56,2025-04-02 22:30:56,808.88,1617.76
9621,4,18,2025-01-06 03:12:34,2025-01-06 04:49:34,883.3,0.0
9622,218,40,2024-09-02 17:49:16,2024-09-02 18:00:16,21.3,21.3
9623,124,10,2025-01-31 10:10:58,2025-01-31 11:59:58,916.35,916.35
9624,870,14,2024-08-16 03:01:15,2024-08-16 04:20:15,27.34,41.01
9625,937,17,2025-03-16 19:00:50,2025-03-16 20:35:50,145.1,290.2
9626,346,9,2024-10-22 08:54:55,2024-10-22 09:37:55,430.16,0.0
9627,594,14,2025-01-28 01:45:16,2025-01-28 03:11:16,67.81,67.81
9628,939,24,2025-04-05 21:33:53,2025-04-05 22:28:53,806.94,0.0
9629,625,37,2024-09-21 10:43:54,2024-09-21 10:54:54,783.25,0.0
9630,156,12,2024-04-22 09:05:06,2024-04-22 10:31:06,45.92,91.84
9631,296,24,2024-11-12 05:33:23,2024-11-12 06:19:23,952.13,4760.65
9632,298,47,2025-04-02 18:46:07,2025-04-02 19:09:07,491.57,0.0
9633,399,32,2024-10-22 04:58:23,2024-10-22 05:26:23,235.29,235.29
9634,228,9,2024-09-05 06:23:59,2024-09-05 06:36:59,402.24,0.0
9635,167,45,2024-05-26 08:16:39,2024-05-26 08:23:39,532.09,1064.18
9636,279,12,2024-09-10 10:56:09,2024-09-10 12:09:09,864.65,0.0
9637,265,28,2024-05-19 10:05:29,2024-05-19 11:49:29,502.27,2511.35
9638,757,46,2024-09-01 17:36:59,2024-09-01 18:03:59,254.93,509.86
9639,803,32,2024-11-28 20:17:15,2024-11-28 22:11:15,440.54,2202.7
9640,376,15,2025-02-12 15:12:33,2025-02-12 15:47:33,301.39,0.0
9641,7,30,2025-01-11 19:45:46,2025-01-11 19:54:46,340.8,340.8
9642,609,17,2024-12-10 02:49:58,2024-12-10 03:12:58,7.13,10.7
9643,892,32,2024-07-30 00:59:54,2024-07-30 01:50:54,348.49,0.0
9644,170,4,2025-03-05 05:50:08,2025-03-05 06:52:08,939.18,0.0
9645,154,34,2024-08-22 12:23:13,2024-08-22 12:30:13,497.04,497.04
9646,854,23,2024-07-26 21:35:18,2024-07-26 22:00:18,281.0,1405.0
9647,101,26,2024-05-17 17:29:35,2024-05-17 19:02:35,998.62,1497.93
9648,28,37,2024-11-06 09:53:56,2024-11-06 11:12:56,823.57,1235.36
9649,320,10,2024-06-21 04:07:20,2024-06-21 04:32:20,39.13,0.0
9650,675,47,2024-06-10 09:38:27,2024-06-10 10:41:27,747.72,1495.44
9651,233,34,2025-01-10 11:28:36,2025-01-10 13:24:36,116.18,232.36
9652,974,2,2025-01-25 16:39:07,2025-01-25 18:11:07,223.96,223.96
9653,320,38,2024-12-29 14:19:08,2024-12-29 15:19:08,986.91,1973.82
9654,982,31,2024-12-13 21:41:08,2024-12-13 22:46:08,476.16,476.16
9655,729,19,2024-12-31 20:28:35,2024-12-31 20:36:35,537.68,0.0
9656,230,44,2024-04-23 00:24:18,2024-04-23 00:38:18,972.35,972.35
9657,52,5,2025-03-01 01:55:09,2025-03-01 03:35:09,343.26,0.0
9658,479,42,2024-06-08 04:14:14,2024-06-08 05:40:14,552.63,0.0
9659,577,47,2025-01-19 06:05:09,2025-01-19 07:16:09,121.1,605.5
9660,805,7,2025-02-12 14:17:52,2025-02-12 14:59:52,870.32,870.32
9661,376,5,2024-12-26 10:24:45,2024-12-26 10:29:45,125.96,629.8
9662,335,20,2024-07-05 17:50:42,2024-07-05 19:44:42,574.92,0.0
9663,477,48,2025-03-09 17:23:37,2025-03-09 19:08:37,69.39,138.78
9664,860,32,2025-01-04 22:33:15,2025-01-04 23:54:15,95.99,191.98
9665,181,7,2025-03-03 00:03:49,2025-03-03 01:33:49,391.24,0.0
9666,566,32,2024-10-25 13:27:19,2024-10-25 13:35:19,170.35,0.0
9667,896,40,2024-05-13 22:13:12,2024-05-13 22:23:12,458.64,2293.2
9668,729,44,2025-02-01 21:10:48,2025-02-01 22:43:48,611.99,0.0
9669,558,34,2024-06-14 04:19:48,2024-06-14 06:12:48,178.98,357.96
